weather,road_type,time_of_day,vehicle_type,speed,distance,reaction_time,brake_eff,friction,mass,crash,impact_force
Icy,Hilly,Night,Hatchback,33.72045905766812,7.992510846693754,2.107310222924285,0.8779789186092819,0.22389961858611682,1001.8485145621261,1,1139171.2483282418
Icy,Highway,Night,Truck,20.353718250790227,123.66224467022437,2.108980404430838,0.44574464014016457,0.309898728698726,2386.132820274845,1,466924.7182033532
Icy,Hilly,Day,Truck,24.405267214960574,133.29918054005975,2.109155920683784,0.4041277969713425,0.279720685937589,3125.390209989415,1,1294921.0080967217
Icy,City,Day,Truck,35.21478325329214,86.76539696614294,2.1110272339811607,0.3941672095756211,0.1752353229319371,2133.211398350305,1,2609468.8812422487
Sunny,Hilly,Night,SUV,34.35806146740245,42.781491772234,2.111251993918025,0.7290999745959157,0.3595628955154123,1691.8595170370363,1,1997200.2113332197
Rainy,City,Day,Truck,35.92893710191728,142.9430809705675,2.1129309586442115,0.7310532459639894,0.34347848007235493,2323.617524105932,1,2233010.843612377
Icy,Hilly,Night,SUV,22.46471028806059,108.7374090459391,2.1132915534696175,0.5357746669265677,0.20999947289113607,1572.3209842428043,1,581072.5542164025
Sunny,City,Night,SUV,20.70495238649868,163.14161124997838,2.1135576053685434,0.6985814609583477,0.3226129932500542,1899.8203496127062,0,0.0
Sunny,Hilly,Day,Hatchback,21.085633846533916,89.55247875585553,2.113622769514902,0.6843358664890404,0.4629634045964487,1075.1332298103332,1,177673.49242671017
Foggy,City,Day,SUV,21.947334195163283,41.06969819369464,2.114819151955126,0.7921460089843371,0.456096706325537,1867.464052265251,1,899530.3151752324
Rainy,Highway,Night,Truck,30.38899757561959,26.82549928202846,2.115396869922324,0.4173524122774733,0.5394493901639901,2606.644002593905,1,2407212.7292458205
Sunny,Hilly,Day,SUV,26.76809721919872,87.72488609515,2.1168390525969327,0.7234134655869898,0.6788788592365109,1798.8687094122306,1,751106.980180181
Icy,Highway,Night,SUV,15.784341948214294,29.219053619333213,2.11965426838676,0.5337895811076305,0.19676079597430238,1628.6324401147594,1,405766.36337917694
Rainy,Highway,Night,Hatchback,10.615361076372674,49.76788923168366,2.120287760541153,1.0,0.3811677448034459,994.1504003537265,0,0.0
Icy,Highway,Night,Hatchback,16.358126732022928,91.50765825662583,2.1215720216679177,0.8309904310057012,0.27956494249427905,1020.396591530754,1,9125.841548498342
Icy,Highway,Night,Sedan,17.211695703160046,134.45204115692903,2.122970724389645,0.9993705116845457,0.3309200156018431,1242.0308285549975,0,0.0
Icy,City,Day,Truck,20.428395135536455,188.27075777259444,2.123354539915983,0.5026176787772242,0.33305072101921473,2322.8257400876946,0,0.0
Sunny,Hilly,Day,Sedan,39.72005037923492,24.27665158642659,2.1259093535808877,0.537013767174171,0.5676653905515446,1491.312082833935,1,2352816.829169385
Sunny,Highway,Day,Sedan,29.64936814935115,205.06781753599716,2.126380429820393,0.5290641139435592,0.8904697029764885,1342.6870100468461,0,0.0
Sunny,Highway,Night,Truck,37.92038115468131,174.41056884743793,2.1264383596674534,0.6865572270991347,0.9064159702576552,2893.228585637871,1,851071.1679722662
Sunny,Highway,Night,SUV,36.22400392715633,163.09834553293334,2.126536200241203,0.7138466293920741,0.8605773786499001,1712.792478457734,1,472520.4570532256
Sunny,City,Day,SUV,33.22538211097352,98.94487568250592,2.1275183432305997,0.46133544952533967,0.49291173100181146,1694.9159533692973,1,1657599.923243221
Sunny,City,Day,Hatchback,16.489956735214747,189.5377246162328,2.128706642204122,1.0,0.7369033009854727,897.0129117425087,0,0.0
Sunny,City,Night,Truck,18.806351184416737,50.8091780951647,2.128989055927216,0.4893074247868051,0.705674661619742,2260.955833700803,1,634844.7797817069
Sunny,Hilly,Night,Hatchback,33.62824053967489,186.27287628773382,2.1290916335136445,0.8944087144280353,0.47985481522995227,915.9814365781294,1,152239.97773171743
Foggy,Hilly,Night,Hatchback,27.63102963688512,128.6336792029979,2.1303390383486644,0.9601436529463843,0.24356212827484006,889.0027998803846,1,394431.3943506053
Icy,City,Night,Hatchback,24.383026025972924,123.83909628901677,2.130438188360075,0.6768798306134662,0.20752547800352633,808.3429915636686,1,320586.2021776195
Foggy,Highway,Night,SUV,35.034339979529754,128.73967831598674,2.1304506016379285,0.6230654959617608,0.6204124606513044,1945.5535867022102,1,1590507.760285442
Foggy,Hilly,Day,Sedan,20.491889516077222,21.658015690681758,2.1308994488184196,0.6628945230333727,0.38507557509972523,1194.7914844871816,1,501713.8961268953
Foggy,Hilly,Day,Hatchback,34.74774704378676,27.105292022958768,2.1323187655365405,0.599463388887312,0.3250693044204038,1050.945015434812,1,1268917.2380847894
Sunny,City,Night,Sedan,21.804825412420186,86.1238061124294,2.133015459654231,0.5114850473519874,0.7607670592820241,1108.2938550356305,1,192095.26017777526
Rainy,City,Day,Hatchback,16.210218126535914,104.15361135249195,2.1331224673176776,0.9432956173484094,0.27603990270793544,1096.9139983696125,0,0.0
Rainy,Hilly,Night,Sedan,12.683280629334014,16.807523058332308,2.1338599391848567,0.5725958101019084,0.19201730398598035,1219.2767167790278,1,196139.6897826236
Icy,Highway,Day,Truck,13.023188416502247,21.734112679401225,2.1339503673602005,0.38974262706370605,0.25183657865885706,2790.864186105584,1,473340.15685680404
Sunny,Hilly,Day,Truck,29.307440906110862,23.409434252712916,2.134045724941263,0.5813613522335236,0.4296832894903797,2202.8096931033847,1,1892050.7221417134
Foggy,Hilly,Day,SUV,36.474735052644675,77.61000623493744,2.134175777062136,0.7412718395725366,0.5040532814321653,1814.7580141798305,1,2414365.4898875593
Sunny,City,Day,SUV,29.566522102301864,69.1700050950955,2.1342083577698165,0.8237003281243234,0.725270337693624,1529.749840965266,1,1228569.2505598401
Sunny,Highway,Day,Hatchback,11.231168043589914,213.19098901836585,2.134818303442502,0.7590291456199276,0.9134673067321957,857.8782522037477,0,0.0
Icy,City,Night,Truck,33.54684316733908,23.194769134141467,2.13529619590233,0.5649451719488263,0.3003678048252594,2837.1927802476034,1,3192950.3306787973
Rainy,Highway,Night,Hatchback,28.494020745078508,24.551117538178516,2.1362158690106594,0.8574877369371451,0.23635985177882973,891.9337839636777,1,724169.2612428161
Foggy,Highway,Day,Sedan,21.08130954601157,155.89065426177544,2.136274666095726,0.9965256518872061,0.6256325179535639,1301.7827060370175,0,0.0
Rainy,Hilly,Day,Hatchback,35.8605386941596,98.01983406317869,2.136650708464246,0.6773633563059144,0.44611899709161024,985.6201615270336,1,1142569.768877951
Rainy,City,Day,Sedan,21.768728759220338,181.83856759510252,2.137708511980492,0.8462132978008542,0.5468533294217179,1130.8836961286033,0,0.0
Rainy,Hilly,Night,Truck,13.561070042447074,143.1411168206383,2.1385007536262384,0.41800960977205187,0.2560562931070439,2819.9839256812324,0,0.0
Sunny,City,Day,Hatchback,32.30917805140656,162.198168957496,2.140193873920338,0.5764238678790224,0.5638279201857386,846.6859381423836,1,381978.75873025734
Sunny,Hilly,Day,Sedan,38.46822745077367,204.24688444845802,2.1402679128599926,0.8468976125280587,0.657001128789585,1105.4933170773725,1,166091.7048669687
Icy,Highway,Day,Truck,22.370796248684982,219.130551582592,2.141209729585659,0.540480440627125,0.17006337733176874,3171.112721102548,1,608767.2829060731
Icy,Highway,Day,SUV,27.644158699673287,202.01167759755614,2.141485875045253,0.4796454657326676,0.2558594966704292,1839.0977753672603,1,773683.9295942595
Rainy,Hilly,Day,SUV,26.849789681218155,218.85875344832445,2.141827684275756,0.7481444956442717,0.227170430617318,1662.8890435030555,1,305019.4409570357
Foggy,Hilly,Day,SUV,15.97654300202624,23.846172992213283,2.142099454716938,0.6361690063588039,0.4973487494629847,1685.7334297841119,1,430283.33370641276
Foggy,Highway,Day,SUV,15.72796542699054,141.3756626153289,2.1421444610359774,0.5896324333260705,0.33829860849649535,1608.6207422513955,0,0.0
Sunny,City,Day,SUV,33.368182140592054,195.56610727324508,2.1434046080691473,0.6364437571189246,0.7542973583656094,1781.5632123962391,0,0.0
Icy,Hilly,Day,SUV,16.310848336973898,92.82205781858549,2.144235916508936,0.7779494382990896,0.14229412881895917,1677.9904995315592,1,235813.08877982257
Sunny,Hilly,Day,SUV,33.253390835919866,182.00580371947683,2.1452218555925224,0.7735411085085194,0.4160936506106021,1520.8052611351166,1,619910.2814350738
Sunny,City,Day,Truck,23.764629185350856,19.588210952864948,2.1457611738422013,0.6975703667934761,0.4617171770916772,2467.231029063425,1,1393387.4754020693
Icy,Hilly,Day,Sedan,15.252080651887137,136.04073418103542,2.146209533914242,0.7915785653260266,0.1906295685012448,1299.0669009471803,0,0.0
Sunny,Highway,Day,SUV,37.35858214917801,82.05663972114213,2.146412063497376,0.7829316158708038,0.733185703125253,1776.2224796394767,1,2441643.75669936
Foggy,Highway,Day,Hatchback,24.564244416394228,145.1691749933643,2.1467884370070025,0.6624542215948201,0.7923642612788081,848.2753292221888,0,0.0
Rainy,Hilly,Day,Sedan,39.802498883828676,112.84828205410145,2.1468473160899224,0.8843181071483168,0.4655910080325666,1309.3148348636246,1,1784774.3138658043
Rainy,City,Day,Hatchback,18.481203045102777,173.72341422622424,2.1475045233918237,0.9615368807662406,0.36966232291309975,1033.3876749791068,0,0.0
Icy,City,Night,Hatchback,27.296479253685416,89.27088341626687,2.1497318315399743,0.6931774064773603,0.3512378835653347,1064.2208665192854,1,637594.0307789576
Sunny,Hilly,Day,SUV,29.921888184480654,182.053321651208,2.1504698654520404,0.45638405023312434,0.5924911620956766,1866.5633101631524,1,506738.22594449134
Icy,Hilly,Day,Sedan,20.928240074773136,36.764893097284414,2.15120526448428,0.7176943920934955,0.1405020932646814,1220.1102699164212,1,534397.6010619701
Icy,Hilly,Day,Sedan,28.69635216734903,114.82305531853399,2.151859676749586,0.7982666812486797,0.1442278875442173,1468.940777937979,1,1033719.3332862082
Foggy,Highway,Day,SUV,31.180723192550296,135.68079517933873,2.1525355595450573,0.5473817336362261,0.3598690431112089,1747.1157938376891,1,1236120.2599502637
Icy,Hilly,Day,SUV,33.123910000058984,58.47528512705242,2.1526726806378598,0.8863432679223857,0.21598254862236033,1669.2110483752517,1,1831447.3683392573
Icy,Highway,Night,Hatchback,26.575744306354093,115.07692820489154,2.152745149344834,0.593133702644874,0.37992157894986966,1050.4368658839808,1,473421.487578779
Rainy,Highway,Day,Hatchback,37.13987051859587,181.45893294844686,2.1530647235119598,0.5585777480478964,0.25623837112414233,1050.6056470968779,1,1150039.997174814
Foggy,City,Night,Truck,38.517566258678286,106.55591682053435,2.1536109289843974,0.7063242990395795,0.6433863104217544,2672.4411558797474,1,3402982.9311526427
Rainy,City,Night,SUV,39.11474949736302,102.36182680749386,2.1539227866247628,0.7867920896450622,0.23466426339146265,1850.0071424485625,1,2709189.919694435
Foggy,Hilly,Day,Hatchback,35.033694946148515,21.75610559500565,2.154558764934047,0.6462844517389092,0.2920872257941916,830.3675362285344,1,1019159.7178964041
Rainy,Highway,Day,Truck,32.67441622316533,95.3120735906869,2.154759061531794,0.6925506948025942,0.24211468816225623,2137.368539310261,1,2106938.6500804694
Icy,Highway,Day,Truck,13.99614808070141,74.4978856257783,2.154760633320366,0.6406699374968864,0.3543279967090022,2856.00313887145,0,0.0
Icy,Hilly,Day,Truck,35.20362484560638,190.7619839174486,2.1556104417158517,0.47547144957116083,0.23782869900012488,2034.755056717368,1,2003591.7578916901
Sunny,City,Day,Hatchback,24.561188212519312,209.52487300149704,2.1584405918571647,0.5706817555339428,0.6271361038769462,807.9328417078453,0,0.0
Icy,City,Night,Truck,12.370912892287729,148.00219344211453,2.160687726639835,0.631505386462446,0.142515390224827,2249.128634383576,0,0.0
Sunny,Hilly,Day,Truck,21.519716461162844,28.657635731331123,2.1610342658233956,0.424567142264013,0.2465049890164581,3121.613282356322,1,1445613.4814445595
Icy,Highway,Night,Sedan,18.503385174124258,43.06791683005347,2.162469559604143,0.5326475150379704,0.3769089083827212,1405.053334026314,1,464165.7415384729
Icy,City,Night,Truck,34.32305080079534,151.04577836756894,2.16317943856462,0.6661132088233532,0.22100601484819707,3166.8845201931067,1,3029046.726450592
Sunny,Highway,Day,Truck,22.819927870402033,178.30393425797573,2.163348891264161,0.7461161543957749,0.8567440199233631,2072.3436288206176,0,0.0
Icy,Highway,Day,SUV,39.59335231759151,203.44607169379543,2.1662049056959414,0.5946087444893818,0.4113019312286829,1735.2180161086426,1,1741371.8339608796
Icy,City,Day,Sedan,36.28018500423689,40.652075584204155,2.1662246375911307,0.7666006559822189,0.23774253282220265,1300.2587287654978,1,1711467.9233336446
Rainy,Highway,Day,Truck,21.196020780604357,137.83457571351263,2.166298402710845,0.5579453940011516,0.5005377789783828,2579.8449843461904,0,0.0
Foggy,Highway,Day,Sedan,31.169581566472772,160.6788070600818,2.166319209479243,0.8886628566633634,0.47500789244857367,1176.0583829776615,1,236166.82902318038
Foggy,Hilly,Night,Sedan,16.02667246976033,139.19603167915847,2.166868634470835,0.9906677481174336,0.3225564341555343,1368.9494852205269,0,0.0
Icy,City,Night,Sedan,31.968942783930096,51.10654757925227,2.1674400267304947,0.6255344453986477,0.2010869415267677,1105.5698240679505,1,1129907.0672856835
Icy,City,Day,Sedan,17.265625035098978,75.15442121474034,2.168757730395427,0.6120644315549368,0.3274371511307142,1363.8453879766394,1,204543.70936340617
Rainy,Highway,Night,Sedan,34.00185437650683,31.552048265688374,2.1690605370606275,0.5629729149935578,0.44424976069225836,1301.383122578428,1,1504562.9954673892
Sunny,Hilly,Day,Sedan,10.300829856468226,34.97907509896132,2.1700658495355416,0.6265689960082098,0.3585105726860538,1403.0292090211778,1,70880.1655633773
Foggy,Highway,Day,SUV,24.79880400175986,15.381908649863577,2.170542201575033,0.8676196064204743,0.5709171569599675,1754.1139455291086,1,1078746.186874612
Rainy,City,Night,SUV,32.360718300654256,86.37757015261306,2.1710702521211553,0.5763932917989529,0.46722463488347926,1783.9099840874314,1,1716349.1274713727
Sunny,City,Night,Hatchback,15.548396591370645,14.69290200521924,2.171100522031987,0.6506637507123363,0.33927521148854434,831.8728720615526,1,201107.46010573808
Icy,Hilly,Night,Sedan,35.70747016443411,179.0264008710077,2.1714679742140026,0.6284308103032359,0.10815587171367608,1459.819596716413,1,1663934.3225999658
Rainy,Highway,Day,SUV,16.203358969660297,48.59481013947877,2.1714922479545207,0.498010180547426,0.3216193411632448,1577.9977842380795,1,347873.62514941074
Sunny,Highway,Day,SUV,34.79160063818949,154.82876639597143,2.1718495019759727,0.4910458067061068,0.35661767335171785,1663.896829442396,1,1561386.2424009228
Foggy,City,Day,SUV,21.936384936144826,166.28641794609288,2.1720592427101413,0.87284448961426,0.30438516284700323,1711.5879337427023,0,0.0
Icy,City,Night,Sedan,23.480292156545218,153.01264443045318,2.1732373101330507,0.5802291463328536,0.19894539414959794,1256.2379606653437,1,402729.7090722909
Rainy,Hilly,Night,Truck,13.078870923084544,89.32063332418655,2.1737018201830915,0.3750193193162398,0.41473201465495635,2873.4747528355633,0,0.0
Icy,Hilly,Day,Sedan,18.188872748152995,63.333780189466346,2.174062084336567,0.8612681750374601,0.1413829203936122,1274.0776136270401,1,349168.9178629717
Icy,Highway,Day,Hatchback,31.97856813065813,159.98936499874947,2.175861949850353,0.6297200227539591,0.2746800572469593,881.5824685682186,1,631320.962347439
Sunny,Highway,Day,Hatchback,27.139530414305735,143.2774728717766,2.177860523414118,0.6532497788067889,0.9189490322646364,813.9184549961302,0,0.0
Foggy,City,Day,Hatchback,17.26300343215604,197.717507140518,2.177867665577019,0.6268863231306514,0.24465264301077722,934.2290038918926,0,0.0
Icy,Hilly,Day,Hatchback,27.762935837495565,183.57290126276845,2.178543905740276,0.8842359955624944,0.16045546619602055,890.4748056463001,1,381554.6254621716
Sunny,City,Day,Hatchback,18.033121231811993,46.406894822236396,2.1787067208463275,0.542498952822795,0.4460932022040119,901.9748777016308,1,262863.07450299826
Sunny,Hilly,Day,Sedan,38.36469798544866,184.22506078864188,2.1797522073573354,0.745046752300485,0.5814468853815222,1324.1943461944068,1,817925.1382761536
Foggy,City,Night,Sedan,35.45109975957371,36.71278678233316,2.1808908486646494,0.9555876056972696,0.2791461313524309,1449.9407356312868,1,1822257.2052352957
Rainy,City,Night,Sedan,35.057570081944505,123.5725832651646,2.1810001528867824,0.6122935975188972,0.5303121245484756,1184.2949474687034,1,1100447.4372037118
Sunny,Hilly,Night,Hatchback,31.59944360401872,100.16799030557357,2.181237608902091,0.9216601007769524,0.5484611291699365,990.4797657156287,1,682428.2999227296
Sunny,Highway,Night,Hatchback,23.256942126911774,107.34769808083914,2.1823772621079107,0.6824795041151186,0.39591809971603326,979.4881310028522,1,236223.6876808619
Icy,Highway,Day,Hatchback,27.02872461536835,7.039009811748631,2.1827039496226184,0.7758881834743903,0.1680472091244773,944.8787671954658,1,690283.0299827991
Icy,Hilly,Day,Hatchback,28.057275292924313,191.83613556687018,2.183308629157479,0.7184256949443891,0.16836498651973442,1044.5155275952911,1,498901.38893439
Foggy,Highway,Day,Hatchback,16.180990850524097,99.07314500403488,2.1843055878863904,0.5368827538422334,0.40585930800026726,1011.8506404445615,0,0.0
Sunny,Hilly,Day,Hatchback,20.91129980427194,47.80357288424524,2.188059002021869,0.6472565603629299,0.33612647865400613,921.2867091359842,1,394815.2580777624
Icy,Highway,Night,Hatchback,15.651236952763963,213.2444647514162,2.1888935182021827,0.7475374820896282,0.22146312264016257,822.4509730011654,0,0.0
Icy,City,Night,SUV,13.665149686890329,78.65857245206381,2.1892412273777153,0.7170996106605976,0.2713718687208526,1816.4384647263432,1,1498.3670173365815
Rainy,Highway,Day,Truck,29.458696651120672,144.6940625979211,2.190147877823363,0.44659291976902693,0.40145325526041153,2948.0138439409366,1,1727767.7079663428
Foggy,Hilly,Night,Hatchback,34.732025972085445,155.17367032251184,2.1907571015653664,0.9520497254100222,0.41058448167948297,980.6347826031556,1,588776.6165816428
Foggy,City,Day,Hatchback,24.921559858399803,97.59082744102463,2.1912305740287863,0.8183298730292242,0.30484047250233964,869.0332148229979,1,357109.63638460665
Icy,City,Day,Sedan,37.2885721608494,180.57339219144993,2.1923577309062066,0.7488538559532583,0.3776113640160522,1221.6743139596188,1,1029526.7075649569
Icy,City,Day,SUV,29.98766094295896,50.26766629328187,2.1924396124258925,0.4764366385672792,0.24657005444651034,1518.3988253751886,1,1365435.0374343856
Foggy,Highway,Day,Sedan,39.075274331664254,13.95690560825826,2.193649244346264,0.9315201117359402,0.6301606326029972,1117.1991680057286,1,1705825.7856537616
Icy,City,Day,Truck,15.54837214720071,192.3836369040638,2.1939747449519134,0.6102393839620945,0.28902701033720274,2001.6363787089226,0,0.0
Sunny,Hilly,Night,Sedan,10.355962800056082,59.315598270328266,2.19418836250898,0.6304520000216861,0.25664934196217193,1458.5532202754864,0,0.0
Icy,Highway,Day,Hatchback,20.138517527438076,216.83436153034577,2.19536068716112,0.8681584670143092,0.4137881732759836,929.3970002437583,0,0.0
Foggy,Highway,Day,Truck,31.261053254404906,83.61206638552343,2.196099972767818,0.6764894311905614,0.4804935461201767,2598.387554771951,1,2291637.6505405493
Icy,City,Night,Sedan,35.19588663525762,64.62194092310921,2.1964450810400975,0.7199362966324514,0.32772359526316375,1195.6983455258533,1,1481171.8468947364
Foggy,Highway,Day,Truck,20.12589516969898,112.59956095136667,2.1968572832855,0.5554657019711986,0.7490423195013446,2612.9355173298495,0,0.0
Rainy,City,Night,Sedan,23.437137103868114,47.578925885157396,2.1980373994542193,0.5411944444867423,0.5350936173353993,1274.0555297644942,1,699837.9324929775
Icy,City,Day,Hatchback,17.640686183555047,50.787590168611914,2.198153422349884,0.5569702051155054,0.2643849483574194,940.944878499934,1,260198.34663618874
Sunny,City,Day,Truck,27.62156545025866,137.3274540917156,2.1993064400994164,0.620052479646716,0.8437242205342658,3131.1670755863065,0,0.0
Icy,Hilly,Day,Hatchback,20.65201705298397,208.15420692501354,2.199762495674878,1.0,0.18706712044663207,848.0500882895736,0,0.0
Sunny,Hilly,Day,Truck,33.495898987829264,136.02105559067263,2.2002017101224514,0.5551439777529976,0.29398795367161434,2269.1975834210857,1,2093592.3305055923
Icy,City,Day,Truck,30.772317454834006,31.020134634872402,2.2002085780768748,0.6398802015554579,0.29673518513189323,3169.5451618242723,1,3001354.9008600796
Icy,Highway,Day,Truck,12.421678231585677,6.553158898456104,2.20050487145065,0.4813993296107898,0.42356267601605474,2712.476628007726,1,418529.9631127773
Rainy,Hilly,Day,Hatchback,38.90972491928119,110.99395359484431,2.2006671584163193,0.925073522237112,0.40365181605999273,1076.9128651338476,1,1430478.3267312218
Icy,City,Day,Truck,32.0773838335369,143.87205387677196,2.201579840161274,0.6735595430385185,0.3503670915587261,2686.3937523672807,1,1853982.4793051833
Rainy,City,Day,Sedan,22.64562007030796,33.911412202162886,2.2016299612262653,0.6578636235942428,0.5162066867105587,1313.5930351035604,1,673642.1769863633
Icy,Highway,Day,Hatchback,38.944717276671874,80.29622883653786,2.2019038341919486,0.8042459244071747,0.42700382301471845,1041.3970950199446,1,1579477.6053584486
Foggy,Highway,Day,Hatchback,34.86322161875276,199.12095445155887,2.202648443129559,0.9736051538823493,0.39390995300028947,849.3611469748265,1,251335.69201404214
Icy,Highway,Day,Truck,35.27107043509195,219.2364862172345,2.2033587452210397,0.6611045566318634,0.26523184677626715,2494.7627926252576,1,1890205.4405925309
Icy,Hilly,Day,Sedan,23.910867704814773,123.41007479016673,2.204083076933593,0.6830787384655822,0.30904207083906954,1335.9548767628414,1,372956.77339286375
Rainy,Highway,Day,SUV,23.43777702772809,180.14279472940052,2.2050181579865367,0.8225589658833006,0.4237840562099623,1652.0850796917084,0,0.0
Foggy,Hilly,Day,Hatchback,19.75686924088708,158.46015144444488,2.2050309875435494,0.8928895025355134,0.5557818792197983,921.5991545011132,0,0.0
Icy,Highway,Night,Truck,20.09189859674126,111.27589827742322,2.2052742978501194,0.4718821533220042,0.2450292078629616,2425.789959411314,1,611102.1975271709
Foggy,Highway,Day,Truck,28.634777664792786,126.0436338123734,2.2053763314845565,0.42467121388742524,0.3365894806466942,2607.0616328585184,1,1678289.7676866828
Sunny,City,Night,Sedan,13.535970887703936,76.40447700983877,2.2057388964840574,0.6989865739964898,0.4255636279894507,1355.0465253035075,0,0.0
Foggy,Hilly,Day,SUV,16.301121626242903,138.73016518479565,2.2063001708768586,0.7621949073189297,0.41910910752814,1818.847727655573,0,0.0
Sunny,Hilly,Night,Sedan,29.23892920805163,31.862302579870484,2.2065966067715097,0.8749625126315845,0.5372367363907432,1389.6473547975106,1,1188030.3422478337
Rainy,Hilly,Night,Hatchback,38.709792846025266,75.38495524360951,2.206958985645476,0.5296381469070321,0.4223713788703387,877.2117132913581,1,1314456.1919049534
Icy,Hilly,Night,Truck,30.540900116799595,94.36054358393406,2.20871154069966,0.3865727646161268,0.2894166292538642,2099.2047509437602,1,1834177.5914011998
Rainy,Hilly,Night,Truck,26.438116394070946,5.087277034916818,2.2096364874669625,0.620514608888652,0.24551707966310532,2695.9817374348186,1,1884421.134807323
Sunny,Hilly,Night,SUV,17.824121972756338,23.28369444118196,2.210905557402769,0.6645502521040493,0.6301276200340162,1788.1925051659841,1,568107.550251374
Rainy,Highway,Day,Truck,10.758696289883467,162.84637021323906,2.2111578775849523,0.4449581892408111,0.6363846881139279,2933.1076981853366,0,0.0
Icy,Hilly,Day,Truck,27.51604642496754,36.95162837215275,2.211678513529997,0.38012026502647334,0.15063219155778926,2385.8562077509273,1,1806410.0168845516
Rainy,Hilly,Day,Sedan,12.603416570579288,76.04009605231371,2.2119649794494114,0.7831306851587765,0.3161268938844792,1382.6134815281362,0,0.0
Icy,Hilly,Night,Hatchback,25.65291103592267,56.712541090288866,2.212910483548677,0.9306380863018625,0.2112321926864542,884.1624803585813,1,581842.4343906811
Sunny,Highway,Day,Sedan,19.878129241150585,168.3845169843857,2.2136757820066517,0.8988194614288525,0.8119823455005262,1308.4221589173776,0,0.0
Rainy,City,Day,SUV,12.955665271394194,144.3230476323701,2.2153313544887925,0.5978955394797106,0.49847107190576706,1910.7378032948207,0,0.0
Foggy,Highway,Night,SUV,29.950257278116013,154.40538586394462,2.2158569978490816,0.5821439712797868,0.7350619129974936,1754.437939473982,1,278290.52443214005
Sunny,City,Day,Truck,25.359811012993497,62.02642462665853,2.216238322806872,0.6131906755238109,0.8019522520616983,2817.0967087998715,1,1653624.084882353
Icy,Hilly,Night,Hatchback,26.237938649592362,63.42050987558576,2.217144282501819,0.8000660745777308,0.2984701616871001,1036.8763272653819,1,688351.4711690162
Sunny,City,Night,Sedan,31.354009231867547,191.94355025549467,2.2175566670210616,0.681266081010454,0.8159038804413674,1440.6279566887695,0,0.0
Sunny,Hilly,Day,Hatchback,39.817960982871426,13.478198199252713,2.2185952559905555,0.6104496071076859,0.3791995939924586,968.1450367742102,1,1534964.9277516487
Icy,Highway,Day,SUV,15.0210020564876,164.1199826460132,2.219553763720575,0.5781630530306476,0.43222920967809086,1847.5096166066994,0,0.0
Rainy,Hilly,Night,Sedan,22.590594177298502,38.000653147827606,2.221788177129337,0.8018036233168009,0.4656440853311765,1110.3639452577165,1,566657.5232477491
Rainy,Hilly,Night,SUV,29.62707791977707,31.877121824666574,2.2219696725152285,0.5701354162949294,0.31686182037615274,1968.1055826548693,1,1727531.728881676
Sunny,Highway,Night,Hatchback,11.170411793803398,166.5315031570392,2.2238828248276397,0.7208385001286945,0.5068645463776957,834.7466079030328,0,0.0
Rainy,Highway,Night,Hatchback,23.737636276493692,188.06522909568525,2.223913243900737,0.9809906985590389,0.6040172661368028,892.150967881335,0,0.0
Sunny,Highway,Day,Truck,31.5652295324685,212.2587141644606,2.2239285795511705,0.46057546827007345,0.6146064478255158,2026.856470814417,1,421958.2382072439
Sunny,Highway,Night,Sedan,19.404461901682218,145.39781594754467,2.2240009298628207,0.943845903295645,0.7988861001769587,1258.1821300722602,0,0.0
Sunny,Hilly,Day,Hatchback,33.99086266890195,108.9033526275372,2.224035383524056,0.6660827283730573,0.6335415792027073,898.4767046036,1,790569.7124789595
Sunny,Highway,Night,SUV,36.774398868972185,131.77731423118618,2.2270965963572484,0.561306925660845,0.841138283087014,1774.0981138840484,1,1580364.8344100732
Sunny,Highway,Day,Sedan,32.01516587967599,104.21625086414416,2.228638296667323,0.797452797709429,0.8965913085617002,1311.506005248364,1,740205.1798809497
Sunny,Highway,Night,SUV,39.069739455469346,13.67529824804209,2.2288946156523757,0.6350058446513457,0.8373624930875131,1579.4534555983255,1,2410948.105248433
Rainy,Hilly,Day,Hatchback,39.36107477020845,92.69214059202974,2.2292033882895628,0.6571295508878638,0.3907585026713401,852.0912481145757,1,1298919.438711869
Foggy,Hilly,Day,SUV,37.04427542144474,68.3213315990547,2.2306252911853215,0.5743912280870427,0.4087200872392857,1539.0795051525283,1,2112045.4707671283
Icy,Highway,Night,Sedan,29.560870502994405,24.253565915417624,2.230647376412173,0.5184114310659702,0.24854490605652285,1473.134656024879,1,1287291.4490928461
Rainy,City,Day,Hatchback,15.69369262051139,71.763430725027,2.2307693503887447,0.8189586621342863,0.3727671928028358,888.8611080276308,1,23440.760572204243
Icy,Highway,Day,Sedan,10.486597030037814,123.96198616156744,2.2310274568232114,0.5980958913634169,0.32195747403804553,1218.0769150030953,0,0.0
Icy,City,Day,Sedan,26.79116852704483,178.07455820199635,2.231380474724588,0.6408667376161914,0.355858239444832,1484.9622696319934,1,280663.7414493203
Sunny,Hilly,Night,Truck,12.479434507433421,152.65630854367663,2.232612734401807,0.5241823141884518,0.47993531617973767,2138.2041646109583,0,0.0
Icy,City,Day,SUV,34.99600647230057,60.72542959109806,2.232707335968163,0.4728256919104444,0.3039987850056526,1525.3181808334612,1,1868088.3978187742
